id,url,region,region_url,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,image_url,description,state,lat,long,posting_date
7306853526,https://memphis.craigslist.org/ctd/d/white-house-2019-ford-transit-250-cargo/7306853526.html,memphis,https://memphis.craigslist.org,34500,2019.0,ford,transit,like new,6 cylinders,gas,7646.0,clean,automatic,1FTYR1YM9KKA86793,rwd,full-size,van,white,https://images.craigslist.org/00z0z_3DlareG5Ugrz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $32,900Type: 2019 Ford Transit T-250 Cargo Work Van STK#: 6793Features: Power Windows, Locks, Mirrors, and Cruise Control! Cargo Partition, Back-Up Camera, Factory Warranty, Cargo Liner, LED Cargo Lighting, 3YR/36K Mile Bumper To Bumper Warranty, 5YR/60K Mile Powertrain Warrant, 5YR/60K Mile Road Side Assistance, and Much More! Very well maintained 7k miles in a large fleet maintenance program.Huge selection of vans and trucks in-stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: 012PE5K8UCID: 17384850",tn,36.4641,-86.65828,2021-04-14T14:58:21-0500
7306853240,https://memphis.craigslist.org/ctd/d/white-house-2019-ford-transit-250-cargo/7306853240.html,memphis,https://memphis.craigslist.org,32700,2019.0,ford,transit,like new,6 cylinders,gas,13646.0,clean,automatic,1FTYR1ZM3KKA71124,rwd,full-size,van,white,https://images.craigslist.org/00u0u_5JeAcbCxrYlz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $32,700Type: 2019 Ford Transit T-250 Cargo Work Van STK#: 1124Features: Power Windows, Locks, Mirrors, and Cruise Control! New Shelving, Cargo Partition, Cargo Liner, Back-Up Camera, 3YR/36K Mile Bumper To Bumper Warranty, 5YR/60K Mile Powertrain Warrant, 5YR/60K Mile Road Side Assistance, and Much More! Very well maintained 13k miles in a large fleet maintenance program.Huge selection of vans and trucks in-stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: 012PE5K8UCID: 17215477",tn,36.4641,-86.65828,2021-04-14T14:57:53-0500
7306853225,https://memphis.craigslist.org/ctd/d/white-house-2019-ford-transit-250-cargo/7306853225.html,memphis,https://memphis.craigslist.org,32900,2019.0,ford,transit,like new,6 cylinders,gas,6735.0,clean,automatic,1FTYR1YM7KKA86825,rwd,full-size,van,white,https://images.craigslist.org/00202_bCYziGmZE9kz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $32,900Type: 2019 Ford Transit T-250 Cargo Work Van STK#: 6825Features: Power Windows, Locks, Mirrors, and Cruise Control! Cargo Partition, Back-Up Camera, Factory Warranty, Cargo Liner, LED Cargo Lighting, 3YR/36K Mile Bumper To Bumper Warranty, 5YR/60K Mile Powertrain Warrant, 5YR/60K Mile Road Side Assistance, and Much More! Very well maintained 6k miles in a large fleet maintenance program.Commercial Upfitting Available! - Free Installation! Huge selection of vans and trucks in stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: 012PE5K8UCID: 17418296",tn,36.4641,-86.65828,2021-04-14T14:57:52-0500
7306853228,https://memphis.craigslist.org/ctd/d/white-house-2019-ford-transit-250-mid/7306853228.html,memphis,https://memphis.craigslist.org,34800,2019.0,ford,transit,like new,6 cylinders,gas,31020.0,clean,automatic,1FTYR2CM1KKB38768,rwd,full-size,van,white,https://images.craigslist.org/00h0h_2543mYuzygxz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $34,800Type: 2019 Ford Transit STK#: 8768Features: Power Windows, Locks, and Mirrors! Mid Roof, Long Wheelbase, Cargo Floor Liner, Assist Handles, Bluetooth, Back-Up Camera, LED Cargo Lighting, Keyless Entry, Load Area Protection Package, 3yr/36k Mile Bumper To Bumper Warranty, 5yr/60k Powertrain Warranty, 5yr/60k Mile Roadside Assist, and Much More! Very well maintained 34k miles in a large fleet maintenance program. Huge selection of vans and trucks in stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: 012PE5K8UCID: 17384853",tn,36.4641,-86.65828,2021-04-14T14:57:52-0500
7303638488,https://memphis.craigslist.org/ctd/d/white-house-2020-ford-transit-250-mid/7303638488.html,memphis,https://memphis.craigslist.org,38300,2020.0,ford,transit,like new,6 cylinders,gas,7540.0,clean,automatic,1FTBR1C87LKB10770,rwd,full-size,van,white,https://images.craigslist.org/01010_eEG8TepeYgfz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $38,300Type: 2020 Ford Transit T-250 Mid Roof LWB Cargo Work Van STK#: 0770Features: Power Windows, Locks, and Mirrors! Mid Roof, Long Wheelbase, Cargo Floor Liner, Assist Handles, Rain Sensing Wipers, Back-Up Camera, Bluetooth, LED Cargo Lighting, Lane Assist, Keyless Entry, Tow Package, 10 Speed Transmission, Fordpass Connect 4G Wifi Hotspot Telematics Modem, Forward Collision Warning, Load Area Protection Package, 3yr/36k Mile Bumper To Bumper Warranty, 5yr/60k Powertrain Warranty, 5yr/60k Mile Roadside Assist, and Much More! Very well maintained 7k miles in a large fleet maintenance program. We have 6 other medium roofs and 20 low roof Ford Transits in stock!  Huge selection of vans and trucks in stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: LWDPBCVPU5ID: 17254642",tn,36.4641,-86.65828,2021-04-08T10:06:02-0500
7303638489,https://memphis.craigslist.org/ctd/d/white-house-2019-ford-transit-250-mid/7303638489.html,memphis,https://memphis.craigslist.org,34800,2019.0,ford,transit,excellent,6 cylinders,gas,31020.0,clean,automatic,1FTYR2CM1KKB38768,rwd,full-size,van,white,https://images.craigslist.org/00202_9fsBkdAVt61z_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $35,200Type: 2019 Ford Transit T-250 Mid Roof Cargo Work Van STK#: 8768Features: Power Windows, Locks, and Mirrors! Mid Roof, Long Wheelbase, Cargo Floor Liner, Assist Handles, Back-Up Camera, LED Cargo Lighting, Keyless Entry, Load Area Protection Package, 3yr/36k Mile Bumper To Bumper Warranty, 5yr/60k Powertrain Warranty, 5yr/60k Mile Roadside Assist, and Much More! Very well maintained 34k miles in a large fleet maintenance program. We have 6 other medium roofs and 20 low roof Ford Transits in stock! Huge selection of vans and trucks in stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: LWDPBCVPU5ID: 17384853",tn,36.4641,-86.65828,2021-04-08T10:06:02-0500
7303638495,https://memphis.craigslist.org/ctd/d/white-house-2018-ford-transit-350-lwb/7303638495.html,memphis,https://memphis.craigslist.org,32800,2018.0,ford,transit,excellent,6 cylinders,gas,43479.0,clean,automatic,1FBAX2CGXJKA55456,rwd,full-size,van,white,https://images.craigslist.org/00l0l_8nliwB2DLbwz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $32,800Type: 2018 Ford Transit T-350 LWB Mid Roof 14 Passenger Van STK#: 5456Features: Power Windows, Locks, Mirrors, and Cruise Control! Twin Turbo Charged V6, 13 Passenger, Long Wheelbase, Mid Roof, Bluetooth, Rear Climate Control, Back-Up Camera, 5yr/60k Powertrain Warranty, 5yr/60k Mile Roadside Assist, and Much More! Very well maintained 43k miles in a large fleet maintenance program.Huge selection of vans and trucks in stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: LWDPBCVPU5ID: 17106946",tn,36.4641,-86.65828,2021-04-08T10:06:02-0500
7314502752,https://nashville.craigslist.org/ctd/d/white-house-2019-ford-transit-250-cargo/7314502752.html,nashville,https://nashville.craigslist.org,31900,2019.0,ford,transit,like new,6 cylinders,gas,29497.0,clean,automatic,1FTYR1ZM0KKA42423,rwd,full-size,van,white,https://images.craigslist.org/00B0B_9WcrcgFCRwfz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $31,900Type: 2019 Ford Transit T-250 Cargo Work VanSTK#: 2423Features: Power Windows, Locks, Mirrors, and Cruise Control! Cargo Partition, Back-Up Camera, Factory Warranty, Cargo Liner, LED Cargo Lighting, 3YR/36K Mile Bumper To Bumper Warranty, 5YR/60K Mile Powertrain Warranty, 5YR/60K Mile Road Side Assistance, and Much More! Very well maintained 29k miles in a large fleet maintenance program.Huge selection of vans and trucks in-stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: JXW6DILIYJID: 17347956",tn,36.4641,-86.65828,2021-04-29T15:25:17-0500
7314502743,https://nashville.craigslist.org/ctd/d/white-house-2019-ford-transit-250-mid/7314502743.html,nashville,https://nashville.craigslist.org,36700,2019.0,ford,transit,like new,6 cylinders,gas,14985.0,clean,automatic,1FTYR2CMXKKB66522,rwd,full-size,van,white,https://images.craigslist.org/00101_lWF6b81zN2gz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $36,700Type: 2019 Ford Transit T-250 Mid Roof LWB Cargo Work Van STK#: 6522Features: Power Windows, Locks, Mirrors, and Cruise Control! Mid Roof, Long Wheelbase, Cargo Floor Liner, Assist Handles, Back-Up Camera, Bluetooth, LED Cargo Lighting, Keyless Entry, Load Area Protection Package, 3yr/36k Mile Bumper To Bumper Warranty, 5yr/60k Powertrain Warranty, 5yr/60k Mile Roadside Assist, and Much More! Very well maintained 14k miles in a large fleet maintenance program. Huge selection of vans and trucks in-stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: JXW6DILIYJID: 17347959",tn,36.4641,-86.65828,2021-04-29T15:25:16-0500
7314502745,https://nashville.craigslist.org/ctd/d/white-house-2019-ford-transit-250-cargo/7314502745.html,nashville,https://nashville.craigslist.org,32900,2019.0,ford,transit,like new,6 cylinders,gas,16524.0,clean,automatic,1FTYR1ZM7KKB21426,rwd,full-size,van,white,https://images.craigslist.org/00x0x_lKicuXbjwbhz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $32,900Type: 2019 Ford Transit T-250 Cargo Work VanSTK#: 1426Features: Power Windows, Locks, Mirrors, and Cruise Control! Cargo Partition, Back-Up Camera, Factory Warranty, Cargo Liner, LED Cargo Lighting, 3YR/36K Mile Bumper To Bumper Warranty, 5YR/60K Mile Powertrain Warranty, 5YR/60K Mile Road Side Assistance, and Much More! Very well maintained 16k miles in a large fleet maintenance program.Huge selection of vans and trucks in-stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: JXW6DILIYJID: 17395115",tn,36.4641,-86.65828,2021-04-29T15:25:16-0500
7314502768,https://nashville.craigslist.org/ctd/d/white-house-2019-ford-transit-250-cargo/7314502768.html,nashville,https://nashville.craigslist.org,32900,2019.0,ford,transit,like new,6 cylinders,gas,15294.0,clean,automatic,1FTYR1YM3KKB52304,rwd,full-size,van,white,https://images.craigslist.org/00Q0Q_iEHBAK8juNjz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $32,900Type: 2019 Ford Transit T-250 Cargo Work Van STK#: 2304Features: Power Windows, Locks, Mirrors, and Cruise Control! Cargo Partition, Back-Up Camera, Factory Warranty, Cargo Liner, LED Cargo Lighting, 3YR/36K Mile Bumper To Bumper Warranty, 5YR/60K Mile Powertrain Warranty, 5YR/60K Mile Road Side Assistance, and Much More! Very well maintained 15k miles in a large fleet maintenance program.Huge selection of vans and trucks in-stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: JXW6DILIYJID: 17361383",tn,36.4641,-86.65828,2021-04-29T15:25:18-0500
7312874107,https://nashville.craigslist.org/cto/d/lebanon-2015-ford-transit-250/7312874107.html,nashville,https://nashville.craigslist.org,17800,2015.0,ford,transit,,,gas,140000.0,clean,automatic,,,,,,https://images.craigslist.org/00P0P_bX9XwBMJZEBz_0jm0ew_600x450.jpg,"2015 ford transit T-250 1 owner clean carfax New tires  3.7 V6 engine  Rubber floors  Well maintained fleet vehicle  Roof rack Ladder rack Backup camera  No accidents $17800 615-956-138 two    Transit, promaster, van, cargo, cargo van, work van, ford transit, t-150, t-250, t-350. Sprinter.",tn,36.188693,-86.269042,2021-04-26T11:54:01-0500
7312115512,https://nashville.craigslist.org/ctd/d/nashville-2015-ford-transit-250-van-med/7312115512.html,nashville,https://nashville.craigslist.org,14882,2015.0,ford,transit,excellent,,gas,151780.0,rebuilt,automatic,1FTNR2CG5FKA52589,,,,white,https://images.craigslist.org/00404_8OfUnfVPUb9z_09G07g_600x450.jpg,"2015 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB    Hablamos Espanol !☏ (615) 928−6767  🚗 101 MOTORSPORTS 📍 2955 NOLENSVILLE PIKE, NASHVILLE  , TN 37211🌏 To view our entire inventory, go to : http://101motorsportsinc.com     			Year : 2015				Make : Ford				Model : TRANSIT				Trim : 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB				   Mileage : 151,780 miles				Transmission : Automatic				Exterior Color : White				Interior Color : Black				Series : 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB 					Condition : Excellent				VIN : 1FTNR2CG5FKA52589				Stock ID : A52589				Engine : 3.5L V6 DOHC 24V	    Vehicle Description101 Motorsports 2955 Nolensville pike Nashville TN 37211Hablamos EspanolCall or Text us at 615:336:0540 and one of our friendly staff will help you with any question. All our cars are fully serviced with fluids changed interior detail good brakes and tries. Feel free to have it inspected by any third party mechanic etc.. We stand behind our quality! Customer Satisfaction is our priority.***Everyone is Approved***Aprobamos A todos*** **GARANTIA DISPONIBLE SIN LICENSIA NO CREDITO NO PROBLEMA NOSOTROS FINANCIAMOS COMPRA AQUI PAGA AQUI**    💥💥💥💥💥💥💥💥💥💥 CALL (OR TEXT) US 💥💥💥 (615) 928−6767 💥💥💥💥💥💥💥💥💥💥 ✅ Bad Credit? ✅ No Credit? ✅ NO PROBLEM!👉 Go to : 101motorsportsinc.com💬💬💬 HABLAMOS ESPANOL. FINANCIAMIENTO FACIL. 💬💬💬TODOS CALIFICAN NO IMPORTA SU CREDITOPara mas informacion, llamar al ☎ (615) 336-0540""GARANTIA DISPONIBLE, SIN LICENSI, NO CREDITO NO PROBLEMA, NOSOTROS FINANCIAMOS, COMPRA AQUI PAGA AQUI""     📍 Address : 2955 NOLENSVILLE PIKE, NASHVILLE  , TN 37211📞 Phone : (615) 928−6767🌏 To view our entire inventory, go to : http://101motorsportsinc.com    💥💥💥💥💥💥💥💥💥💥 CALL (OR TEXT) US 💥💥💥 (615) 928−6767 💥💥💥💥💥💥💥💥💥💥   ***** 2015 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  *****  2016, 2017, 2018, 2015, 2014, 2013, 2012, Ford TRANSIT, Edge, E150, Escape Hybrid, Expedition EL, Escape, F150, F350, F450, Expedition, Explorer, F250, Flex, Focus, Fiesta, Fusion, Mustang, Taurus, E250, E350 Super Duty, Fusion Hybrid, Transit Connect, C-Max, Focus Electric, Focus ST, C-Max Hybrid, C-Max Energi, Fusion Energi, Sedan Police Interceptor, Transit-150, Transit-250, Transit-350  Disclaimer : * Please Note All Inventory And Inventory Pricing Is Subject To Change Please See Dealer For Further Details *   Call (or text) (615) 928−6767 for quick answers to your questions about this 2015 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB.    2015 15 *Ford* *TRANSIT* *Cheap 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB* 		*Like New 2015 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB * *3.5L V6 DOHC 24V* 		*Must See 2015 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline - 		2015 Ford TRANSIT  transit TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline  Cheap -  		2015 Ford TRANSIT (250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB) Carfax Gasoline 3.5L V6 DOHC 24V -  		2015 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  3.5L V6 DOHC 24V Gasoline  -  		Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB    		*SCHEDULE YOUR TEST DRIVE 2015 Ford TRANSIT  3.5L V6 DOHC 24V 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline *   		*Ford* *TRANSIT* 2015 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline    		*2015 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  		*101 MOTORSPORTS* *Call (or text) us today at (615) 928−6767.* 		2016 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB 3.5L V6 DOHC 24V - 		Have you seen this 2017 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  ?  		Must See 2018 Ford TRANSIT  250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline   		*For Sale TRANSIT* *TRANSIT* *Carfax 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline   		Come test drive this amazing *Ford* *TRANSIT* *(250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB)* *Gasoline*  250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  Gasoline  Gasoline* 		*(Ford)* *(TRANSIT)* *250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB* *3.5L V6 DOHC 24V* *(GASOLINE)* *Bad Credit* 		*Gasoline* **  *Super Vehicle Gasoline Call (or text) this number (615) 928−6767* *3.5L V6 DOHC 24V* *101 MOTORSPORTS* * Good Credit* 		2015 2014 2013 2012  		*This vehicle is a used Ford TRANSIT* *No Credit* 		*It is like New 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB* *3.5L V6 DOHC 24V Gasoline*  		*Gasoline* 2011 2010 2009 2008 2007 2006",tn,36.107596,-86.743824,2021-04-24T17:30:20-0500
7311694232,https://nashville.craigslist.org/ctd/d/white-house-2019-ford-transit-250-cargo/7311694232.html,nashville,https://nashville.craigslist.org,32900,2019.0,ford,transit,like new,6 cylinders,gas,6735.0,clean,automatic,1FTYR1YM7KKA86825,rwd,full-size,van,white,https://images.craigslist.org/00202_bCYziGmZE9kz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $32,900Type: 2019 Ford Transit T-250 Cargo Work Van STK#: 6825Features: Power Windows, Locks, Mirrors, and Cruise Control! Cargo Partition, Back-Up Camera, Factory Warranty, Cargo Liner, LED Cargo Lighting, 3YR/36K Mile Bumper To Bumper Warranty, 5YR/60K Mile Powertrain Warranty, 5YR/60K Mile Road Side Assistance, and Much More! Very well maintained 6k miles in a large fleet maintenance program.Huge selection of vans and trucks in-stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: KIYH82GJ1IID: 17418296",tn,36.4641,-86.65828,2021-04-23T20:48:28-0500
7311694212,https://nashville.craigslist.org/ctd/d/white-house-2019-ford-transit-250-cargo/7311694212.html,nashville,https://nashville.craigslist.org,31900,2019.0,ford,transit,like new,6 cylinders,gas,29497.0,clean,automatic,1FTYR1ZM0KKA42423,rwd,mid-size,van,white,https://images.craigslist.org/00B0B_9WcrcgFCRwfz_0cU09G_600x450.jpg,"-See more vans at valuecargovans.com Price: $31,900Type: 2019 Ford Transit T-250 Cargo Work Van STK#: 2423Features: Power Windows, Locks, Mirrors, and Cruise Control! Cargo Partition, Back-Up Camera, Factory Warranty, Cargo Liner, LED Cargo Lighting, 3YR/36K Mile Bumper To Bumper Warranty, 5YR/60K Mile Powertrain Warranty, 5YR/60K Mile Road Side Assistance, and Much More! Very well maintained 29k miles in a large fleet maintenance program.Huge selection of vans and trucks in-stock and ready for delivery! Go to valuecargovans.com to see many more van and truck deals of the month! Used Fleet Maintained Vans for Sale at Unbelievable Prices!  One OwnerTN buyers to pay price plus tax and tag. NO FEES!Out of state buyers pay tax in your own state.All are off-lease vehicles and have been very well maintained in a large fleet maintenance program!Low price shipping to 48 states, NO RUST on the undercarriage!Please Call Office 615-334-1014valuecargovans.com                         BatchID: KIYH82GJ1IID: 17347956",tn,36.4641,-86.65828,2021-04-23T20:48:25-0500
